,G_0,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,Grupo
PAC_75510_10,4.85657160926691,8.024289634041077,5.874113372518334,6.419685762689905,7.957048184395788,5.925467545431541,2.323284931431548,5.3143072069827895,5.701780633000651,7.421541633870628,7.208261542787759,6.02778187539882,5.603628746325072,8.96210974252259,6.560976715044903,8.847037872153097,6.48900121795986,6.340251781760432,5.037522650817682,7.774287660442359,7.482605545518231,9.820676061208173,8.166144827406875,7.628858746483781,7.946329666723325,4.056534431383442,7.664512656354115,8.680613801977193,7.774466406764422,5.172349343068477,8.420823528890876,7.9778459905756955,6.1615386153764895,2.777950883306066,5.154876218387808,6.47818145677446,6.150568209680571,4.658403100801321,8.119053697537277,7.708596048737602,9.127109414633154,6.971975720700419,8.468240215230061,7.755912196527841,4.4734681410345605,13.033477979666372,6.369320793702013,5.949700041528773,5.877098045324136,7.598862241187067,0
PAC_44911_11,7.843491242659634,9.143333251566895,7.410542796329922,7.445707745541888,8.333725804308642,10.167165011587969,6.8579572568334,7.652869739132497,7.4789563370423675,8.08374372462624,7.522007484483173,6.665619435070128,6.443903259446498,8.613562141339806,5.842338263980455,8.155318973007988,5.747734163827609,7.005134593437921,6.1598180108481095,6.608910991332286,7.240304592697404,8.999878730054402,5.55622087838777,10.307155958107456,7.678936344886603,6.67143309611064,8.09544066997514,6.628432397476575,8.848413275625134,7.141438158273481,10.337803377537353,6.961196381615956,7.60082373318375,6.1759017904450255,8.921650589337194,7.008113381337867,6.480436456513518,5.375241843160031,6.17362510015864,9.37279213387948,9.274736656735039,9.244628117835063,8.409862979458063,7.220322930500333,6.140131468842303,6.350823000776696,8.145569625910074,4.2792574950679585,8.388715544277895,8.116919530295391,0
PAC_69031_12,6.896106146110032,9.497811811778691,8.957218281807489,7.792539439590832,10.771151507642694,10.379298362941014,8.323198698532908,7.537553804527452,9.159728313002187,9.029747584001777,6.737822283318202,8.21034845361732,6.826452940447729,9.593433445324727,5.0958729117231085,9.237559945301538,7.642624642596456,6.1973715686607465,3.9075689940884923,7.856950584181346,7.41334754623893,5.34222277571927,6.839871842731794,6.407309340546838,8.43366681113438,1.5346373443889316,7.558589898768477,5.981910766969022,7.465042357538038,7.5880340218050595,8.349738980490976,8.744976789014817,5.8227396388203605,7.539969502863494,4.563944862807181,5.314925141993056,5.7615081872716445,4.013366912743715,7.566851847591254,8.207014495119852,9.390080609808422,7.620998827239019,7.3483790061313945,7.287133214005317,5.871125546662137,10.016719074676017,9.248409664161723,6.158796151247265,7.809280724535051,7.592033905303965,0
PAC_98726_13,4.601780068660142,9.015484602219425,6.741118221664087,7.208299507804642,8.456386000179522,8.52051011170539,5.1976324364057085,6.240068288647878,8.483129542926742,8.581901474112435,8.049650528441411,6.204118358026785,6.581450346225457,9.051768110867645,7.53628296737266,7.8539404042229854,7.960749149536032,2.755161412772328,10.142262860752242,6.032170911235519,8.196730630471933,6.694421044482636,8.031843517873163,7.265638571003006,6.598344500759478,8.00040210377767,7.078383703971366,7.892824768643231,5.24315852408102,6.891408338727866,12.357062750071538,9.021212969341184,6.900384844802864,4.533976048549177,5.733167371511102,7.81745648188076,6.849255801929467,5.317513179984495,8.303472797156159,7.104435481940197,9.829339773740758,6.625159052438188,8.732116135792017,8.586005618958632,4.977321964749774,9.07657350445255,9.604751711048376,5.447050562570674,8.665726675012646,6.116626980701728,1
PAC_17357_14,6.375547883321625,9.373208159944099,8.31734056309855,7.495653781762653,9.81505042656195,10.720759581316543,6.527525216173286,7.100441470681927,11.171318537341062,8.61469940387059,5.3620011928853195,5.776087777242326,8.80582277434721,6.722682500225958,6.4549512326885345,6.791695195198788,6.223255827024889,5.8783531692321915,3.882609330085251,9.026500142383762,9.471315577255499,4.20541729038025,5.754490156635709,6.834934280483883,8.501927555489539,5.0146648999627,7.251652085180222,5.980590826792661,4.136809102256695,9.429639395608488,5.019220327339914,11.44452558188954,7.190042187435081,6.713956582028446,6.49895826492056,7.1748607264053295,6.763119376765291,6.454260618682612,8.098376328188843,8.506531854415393,6.976231941774763,6.555796842300486,7.6824868745874,8.561880282640503,4.555227477045844,4.895020164643595,7.865029476194713,6.487249465379932,9.46917661920947,6.895939429157564,0
PAC_42479_15,2.1361923284736752,7.7634611308447035,4.730346695460143,6.444814742818627,5.380237086910598,7.125618832026549,4.135148370596207,5.271098102163478,4.453401185904461,7.433219792390117,7.377093676832133,6.218270923817132,6.659854244282905,9.509608315645686,7.088173788218391,9.081232207938125,7.237777623405912,5.254384579043407,5.77762193248725,8.125470656526378,6.280474755927116,10.659513269382382,6.410088741818928,6.172387129640643,8.100453883015161,7.36326620639675,6.432506797376125,8.179762718541454,5.884199174180722,10.073000713822493,6.92846239550884,7.737404312647593,6.1444600623980445,9.69307191441974,3.7653316494417552,8.283858317083325,5.06433251055746,6.242714344653679,7.921375212504761,10.177339862220057,9.820797174635258,6.088652504525481,8.708452908551353,8.90612191462617,3.320549519572536,9.027909393341755,7.196643059273927,5.282980425753488,6.495417464394889,6.296178955428286,1
PAC_71476_16,6.0365321566308285,9.159060450362919,7.9982467646263515,6.9752644000079975,9.691843100747802,9.883490711968985,5.062550873196104,6.445400760502301,7.812140312116907,8.491432767697077,7.219864398814458,5.958221818690191,6.616283167016632,8.004051857631358,7.892171047880261,8.920836759690099,6.954078074375953,6.281277244395147,8.731472394142145,5.571797825857924,6.351394800118889,9.796524082706823,10.266325473651149,6.201753512158971,9.145497277665775,6.091169669269003,6.4565006993432075,6.166939055215202,8.022480144510311,5.371378783541074,8.672053107836406,10.122271384359799,6.474150731163056,7.9383293984520265,3.800423599660081,6.77350081927469,4.051034592460124,6.789605103966651,8.502052848407137,8.65110080029215,9.382745389311431,6.640896371568501,8.673701446616265,7.50619285169122,5.687301842955293,9.379392803957327,8.175926922140125,3.657032316319772,6.269425915638788,6.823183635739518,1
PAC_54811_17,5.399888852482451,8.058586740961088,6.415086845854918,6.991400344828314,8.405311999434536,8.084456513573711,5.587849050977335,5.86103047677724,6.749212060681107,8.042917511616297,7.471635535419412,6.49860120237261,7.236798272478856,8.256264230894521,8.557112966689413,8.497041887764656,7.4598749721456254,4.947402304259954,4.680599652500528,5.54841865895439,7.343985227030323,6.508104843735022,9.179391230285235,6.817885925426928,7.478137398805054,5.4625215800162135,7.513330452840849,10.044880824244093,6.351994163820285,5.826226405946664,9.531733768371298,2.8306437943581964,6.731345617027603,4.683070459968196,4.135447001527913,8.260159678123927,6.253486892358147,4.388220258701714,5.965155961562678,4.716042306564674,8.350708218776925,7.364687496151516,7.838993306926909,8.258365475534777,3.7862861092676545,6.650253120451268,7.899128497815115,4.07517204773037,7.860977790434107,6.924529306621972,1
PAC_46208_18,5.4804249444320945,8.28030843093139,6.189851352279965,6.626328267551813,7.243641429903222,6.116637880570385,5.1322075087313515,6.161051356646474,5.01996585385651,7.704549369944562,10.413775406394807,5.5467515323217835,6.266875291360334,8.68308012567918,8.304063143432574,7.511761898054438,5.636069742230772,7.306264625963028,4.542436143100897,8.704250114675677,8.601238477030353,8.419893843894041,6.627296200365464,5.9421225282940195,7.279200574290028,7.58990424869856,6.317485969784879,7.400872785307687,4.881097181693255,5.235296985147482,8.456918668011738,3.8342147713576016,8.11646641880284,3.0969864366623647,5.570974406047537,9.202763218171222,4.871398107950898,3.747620605034569,6.3236267700164355,7.3896236389999554,5.51067653053107,7.3658024548487635,8.658747461087078,8.682659512060086,3.9732181980365144,5.475960811903427,6.518678223578898,4.732415376663354,9.754482852675018,8.347170279441366,0
PAC_30150_19,4.793490695381218,9.016445585779161,7.1253265590467,6.988391152880267,8.559412668377616,8.035272777383963,5.782665143032469,6.756821202255779,8.510820627902715,8.032176660432748,7.589300627943302,7.396546074304238,5.912508394114124,7.755358656036329,8.746626588191203,7.077718343898221,5.474482792002123,6.580636303589347,7.0795368322206755,6.673130233778436,7.250371770714826,9.013234980363652,5.7118340285809674,5.169273383326585,8.237816979903002,7.089517475841741,8.853011403178991,5.87303100267329,5.988404258965279,7.42796154771044,6.741680611449504,8.451114284588657,7.536548012943973,4.274367632354243,5.689589203566231,9.612939684531964,8.884256550655987,7.651105391504893,8.17014009952808,7.417620039384166,8.423586804481747,7.556432261169459,8.316658137967282,7.458771267985691,3.7876746598057967,5.218698714390987,3.936495486988443,5.4635161133634895,8.265762372448183,6.982061310451435,1
PAC_81180_20,4.068778049383495,7.248367475144452,5.37413427749016,6.338407044066123,7.06202912141825,7.5855406389402935,2.9981824354951674,5.183837889224248,4.653167897875208,7.04746652198771,7.29372179084281,8.337574405797167,7.626646453198118,7.430085929454994,7.60831566862983,8.275200143168796,6.87349790805925,5.515135196423058,4.939497609806709,8.603531846642328,8.393478845413869,8.534540788236463,4.3664800917181275,7.697228788087211,8.07071105092982,10.399660468286237,8.569423870181952,5.14741173488312,7.0323155198519505,10.058905439106997,9.711669137746759,7.895642237036939,7.311500131873337,4.199016595555508,6.3521549496852545,7.178025738129735,6.142527267567433,7.756939718963657,5.46691327389785,10.261523594903394,7.559277793117787,7.3488187327832195,7.341404188577245,8.38499172422358,6.9415926590855905,7.489041570462756,5.339977873437739,5.133473971137846,10.781011765630456,6.285919096423834,0
PAC_53286_21,2.045119057168697,7.726917842954781,5.150421522920347,6.163210536121022,6.300436162178131,3.9197025966377312,4.483780716644686,5.011848802365945,4.279702715341693,6.609236957112154,6.50897900143944,8.73896101514638,5.742174792307404,9.109268715155293,5.6937619809580235,10.004722448705852,6.537369907864276,5.818870673406526,3.9035647595214593,10.20488547450625,9.86886549641035,11.573944368606876,8.567477923452858,5.4801243292455295,8.18238337072419,5.888886363853953,8.854514884558798,8.531020963305238,5.724586836631546,8.574160770529783,9.823794710456925,2.39085137560995,7.242617373520208,4.567045809565146,4.295655672811461,6.3319967174590035,5.968247217867031,7.310833399230028,4.686698245068226,8.8033542515375,8.664026876136663,8.471256515486782,7.606755460631039,7.631503380400202,5.571664865448006,10.574203640131596,6.690413537045372,6.141423734847191,4.253518006004538,6.427525038135156,1
PAC_78450_22,5.247950481931318,8.811586658790361,8.23961969424042,7.30785728809562,7.823200458994394,8.064625893818398,6.825897306388135,6.526578048656369,7.055961483494219,8.550613657348256,7.98976156664065,6.776923399147442,8.57223674862113,7.3301387062481425,6.8152066506322635,8.164732608975989,6.452457642184516,1.6955382003734827,4.810425609685928,8.737133817893422,8.619175732448925,9.150415859916603,5.04264371808354,7.500852936208406,6.681132779044289,6.593667824199111,7.421810515175456,6.183006143136119,5.287553615065594,7.554923436107716,8.092326663004439,5.821403378280616,6.046772885536251,4.814155904518202,7.995407877565738,6.78467726127713,6.150974432792916,6.8262871668704275,5.103588621665721,6.21046765764173,6.891911559851852,7.339295018258849,8.560608281126147,8.372710783501104,5.380990322843556,8.240989229710943,6.188124223244298,5.797614223369596,6.212786559512003,6.530535315069947,1
PAC_31352_23,4.439936143801931,8.635842985735524,5.761206706141042,6.6392932113467396,7.755167698147142,6.531562330135861,3.684472555893059,6.535774106642565,6.175999245882028,7.399003480572006,6.896080984035622,8.523722024310471,10.406601377283977,8.453162921841958,7.106909543838423,8.32394192796888,8.708177340457409,5.531261324660259,3.6608102624004433,5.4286519770881085,7.6765939694680885,7.625143013376586,10.375223115374906,10.223724401510172,6.187316381705877,4.513209392921933,7.364383529276731,8.846731400138335,6.993828706237464,5.831680871052585,8.403348143818215,6.197230262115638,7.104938302523263,4.031678160167999,4.861901489603733,9.193794872163478,5.0139044928534435,4.844424220538135,7.283786220219601,8.07260454716542,8.591808685228054,7.388643210663178,8.462889683390273,7.834816582735795,4.418318244966001,8.599050795827123,8.67670902096887,3.7633908822556688,7.971161308295935,8.078974108226431,1
PAC_65069_24,3.3500793526656474,7.785567221515011,5.620752189321739,6.488991247478467,8.628376292589286,5.206036078654806,4.5729367331702875,5.772213854732194,6.513256968654389,7.505933918225653,7.227204571744044,5.293829658136291,6.737733758829167,10.21245134427116,7.827794656237845,8.740136495232347,6.401675560619343,5.279686572984667,5.91912010893368,6.527906787973907,7.160561871769444,9.04255452272252,8.231972066746838,6.322529629910078,6.049310448529019,4.464251957159336,7.52066076987982,7.493653463280808,7.324896428193833,7.840804888670275,8.527373027078696,7.7827927688408725,6.655739423215067,7.619168808080221,7.790738584075001,5.838543990991951,5.787350406374842,6.738038017774614,6.640214442594552,10.93201350972158,8.274100661857506,6.6015040848981865,8.977797607764241,8.06874223446656,5.620838516653849,11.800187292700778,7.787867796758609,4.496681231591226,4.21904622597545,7.211512333981259,0
PAC_24397_25,5.773948831849262,9.136043630379756,7.9270899495129346,7.2720571959350115,9.168540780630813,8.405474027159402,6.1799291086960775,6.482392044879723,8.32260160873523,8.517276576199716,4.866213416983178,8.157050926482015,8.37990497619172,6.769865359679886,8.668025156215364,7.8819324795654,8.104197083107696,5.69714226875978,5.32052405008545,7.93122020108814,6.851270245918501,10.745455601705633,5.002290348272039,5.9213190898754355,7.857141296498107,4.907242818622328,8.21103613944017,8.822760303427735,8.7110011125863,3.6156522464406926,8.75750066390246,9.137826030466268,5.773496101937118,6.798223957198449,6.637641071039591,5.80560637573517,7.4295956997528965,7.045314604323687,8.27141735531305,7.2681350407060075,8.192513930571057,5.970929322073028,6.623173285204796,7.9770468522392175,6.541651477911197,8.913849728777334,7.093831838466754,4.623819159222058,6.167786763526854,7.170825322061422,0
PAC_51555_26,4.245778336976462,8.450813138915835,5.987637785173179,6.926159846416254,7.533066273935014,8.050045853908252,3.6465963809148088,5.208630303176794,8.3916956311155,8.05642137130289,6.644039310392029,5.739205047433926,6.700465866325744,6.265042923625202,6.465346693535275,6.504752492482167,7.644909182170364,7.08935254384402,3.6006990703323973,8.016551795563805,8.755616749768194,10.190531360447167,7.294350057840898,8.172373365532868,6.59982532901093,6.065147878595077,6.713691196972373,6.455244704917467,6.956180263997107,7.542041920004745,10.746852522483787,7.78296929758718,7.132308617959616,6.662416337881626,9.683005076510993,4.952227391428932,5.135143069703165,8.583607664323205,6.488886385396595,9.72748563770926,8.280791961289463,8.641883104211251,7.576956906192517,8.738653561069102,7.292014466518072,6.561335881922761,8.511817478415967,3.7720932925157085,8.039586715743715,7.145800671888441,0
PAC_56959_27,4.335141743040622,9.324867305517364,6.596307646590659,7.430809095983339,9.17758073127846,8.90965311235768,5.100610875760155,6.575348047050272,8.368075556934583,8.21387746818661,4.637447312299692,6.736367966889326,3.5875820221512402,9.48217800784171,5.115535202234722,7.157036253480564,6.152764568618466,5.3630571445473105,5.099111637900498,9.018581715134387,7.0908760599889815,9.388500659681284,11.612092798538374,7.465278174221938,7.102112264478382,4.379512697539761,7.0418465860709025,6.284180640319606,7.374178370188128,7.1225438132062235,4.370937781850679,7.2795278364519405,7.433541090640599,4.630160992483395,4.64713468493953,5.569247791270475,3.371444421102548,7.760646336791304,6.792143590660145,9.576399605361258,9.71903605918485,7.811903803392649,8.0446002131738,7.979892726600132,4.558318896785733,7.129586803174623,7.774514202619975,3.9179270321295228,3.7305190325186404,6.690692105293605,0
PAC_10728_28,3.8451693785468777,8.562073463579923,6.26990601233559,6.640715366272617,8.759114764695797,7.577577210707991,4.359950001864669,6.501906608504158,8.888139333590589,8.040629856728525,8.448595406160491,7.605329636767953,7.485607713334517,8.940285499008304,5.82387851362891,6.421646113565466,6.177321233483992,9.328639775237084,4.251637132264328,4.370297995257342,8.567925936645574,10.101256504473813,9.135218687635929,7.650746814061441,8.201401109477368,9.500042340136915,6.378800922049375,6.219506162401421,4.924307855886173,6.487563700869771,11.264317100890423,8.249500531103367,7.026001018339915,1.8876536657663778,4.5863953714261925,4.915655259518011,7.937595732083978,8.726494932751248,8.501143346661271,7.240948881286869,9.664547118632989,6.988550655560633,7.49386107988984,7.198347194278934,4.771774467518221,8.536368327758739,6.929805497023616,3.282524765225687,10.316309011638904,7.222172392115368,1
PAC_60517_29,5.727904479235012,8.381060526206952,7.149000844966291,7.182277900021247,7.553248085687386,6.975547021795384,6.193668018112357,6.053744390197088,8.30798383576365,8.00371820995056,6.862514158984694,6.906867106311711,7.157937104158487,7.348401088390919,6.371605886185689,6.323915878673683,6.476629078045731,5.516424959204847,5.481301831139008,7.728333017085859,8.761013485658419,5.552689139703833,4.376190173596835,7.765599095227092,5.111064324766363,6.260982509750493,5.855695847082339,9.043781635351241,7.341455241498778,6.567708807473276,10.869956677376921,5.425482367626275,6.081057858449961,2.964910690801256,4.3273191107188484,7.622715540783062,6.916670112796949,7.927199067321799,3.8700053308307405,8.32305282515938,6.801809479037004,7.022177192068483,10.401766748447589,8.083458478207067,6.309099433982787,12.083848519475962,9.089000066314496,4.338751051000507,5.5264880156616325,7.308978288330764,1
PAC_76234_30,3.8847868903637197,8.310016069588633,6.836855965022637,7.092646662227467,8.371746615128014,7.841850668873455,6.289785972998092,6.920990276994317,6.770122767126889,8.309162164412678,5.967261369276879,7.034895947792115,7.130932946911265,9.211343540771963,8.384908392937247,6.649785556210737,5.974227288987087,6.524959390110678,3.8393285706362423,7.729699324249459,5.014027993832649,13.634493002481953,6.4635977372383495,9.082903713405791,6.934546659556001,6.713336506451715,9.070473780868685,8.58702465364027,6.5239486522626535,6.711965312602869,10.440219543601277,11.452733213111117,6.820370305636798,9.18011621273751,5.267465342191007,8.894122368453065,7.831944843354683,6.17119690181119,5.786353250851525,10.072179638333111,7.439090203039682,6.539128414377443,7.928577130274885,7.500454927309864,6.259558200122737,9.400380595236856,8.399205150948708,5.290466761478899,6.838832073792686,7.833040000394073,0
PAC_49954_31,4.537117688825007,8.692981444071501,7.443952404239064,7.087926960026496,8.362595424651941,6.832808221033362,7.321372009695332,6.664664181855359,6.977120774083874,7.903867294916075,6.7690761368289465,7.208561745890055,6.373810842686357,8.901523763674685,7.7594977569539125,7.551921512211233,6.616242696266602,7.646300700171325,5.092600316923821,7.088804723856338,7.834984909037258,8.170212718568038,5.708883459505873,4.740767340535501,6.4775858286551244,7.609099055885137,6.517834104220059,7.104862114702145,8.15065299688998,6.465862760769115,9.73048107770206,4.578365777769569,6.595044286771437,5.553230928771537,5.666292690219202,5.176458871583104,7.985630551232158,5.601759719549237,7.710648690948,8.561838309145129,9.135904001725136,8.699567769997968,7.431660845875747,7.4206282125670615,5.487757979150226,6.3925399143761155,8.510665359008685,5.752470472133738,9.058084568042847,7.501183784940504,0
